handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_e9d703e1-c9e0-8584-cdc5-cb9f97e5c066,Product,P30 2019/2020 Motor Housing Bumper Mount,,bb4003_eea038c17d4442a3abe98b6eb729be72~mv2.png,Parts - P30 Compatible;Parts - All,02-001-02668,,2,,TRUE,PERCENT,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2113370c-8275-5a9a-4de8-989c5cae2730,Product,P30 2019/2020 Motor Housing Bumper Support,,bb4003_ab068803c9ba4d58807d2c9b22b05595~mv2.png,Parts - P30 Compatible;Parts - All,02-001-05642,,3,,TRUE,PERCENT,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8b05132d-c612-e8af-edc8-6d60f2870683,Product,XAG PlugA1 Adapter,,bb4003_3e76e37d8ff646f0b7c7551413ee6a7c~mv2.png;bb4003_26ef02cb5aa04b48a45ca38e373e251a~mv2.png,,05-002-01181,,350,,TRUE,PERCENT,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_fb44487c-fb08-8f8a-0897-d67b58398b2e,Product,"36"" Carbon Fibre Propeller Blades (CW)",<p>Non-XAG Product</p><p>Propeller <u>BLADES</u> only</p><p>&nbsp;</p>,bb4003_1f56c74f7845428d93ac5686b0534a5a~mv2.png,Parts - Propeller;Parts - P30 Compatible;Parts - All,14-002-00171C,Non-XAG Brand,349,,TRUE,PERCENT,0,3,,,,,,,,,,,,,,,,,,,,,Safety Instruction,"<p><strong>[IMPORTANT]</strong></p>

<p>For the Operators who are utilizing the customized Carbon Fibre Propeller and Spinner, it is essential for the Operator to inspect the Propeller assembly on a frequent basis (Every 10 Flights). The operator should inspect and ensure&nbsp;<br>
1. There is no spacing between the Propeller and the Propeller Spinner.<br>
2. The Screws are not loose.</p>

<p>&nbsp;</p>

<p><strong><span><span>Spinner</span></span></strong></p>

<p><span><span>Carbon Fibre Propeller Blades MUST use the Aerospace Grade Aluminium Spinner.</span></span></p>

<p>&nbsp;</p>

<p><strong><span><span>Washer</span></span></strong></p>

<p><span><span>Each Propeller (XAG or After-Market Propeller) Blades MUST be correctly placed and covered by <u>2</u> Washers.</span></span></p>

<p>&nbsp;</p>

<p><strong><span><span>Screw Padding</span></span></strong></p>

<p><span><span>There are two types of pads included in the Propeller package and must be all placed on each screw when installing.</span></span></p>

<p>&nbsp;</p>

<p><strong><span><span>Tightness of the Blade</span></span></strong></p>

<p><span><span>During the installation of the Screws on the Spinner, it shouldn’t be loose but it shouldn’t be too tightened as well.</span></span></p>

<p><span><span>The level of tightness should be maintained to the level where you start feeling resistance and require forces to tighten the screws + 1 Turn.</span></span></p>

<p>&nbsp;</p>

<p><strong><span><span>Maintenance</span></span></strong></p>

<p><span><span>The washers need to be checked periodically, replace it when thickness of washers is reduced.</span></span></p>

<p><span><span>Perform Pre-flight checks as always</span></span></p>
",,,,,,,,,,,,,,,,,
product_0174c281-afa2-2eba-dbd1-7e7b650b7652,Product,"36"" Carbon Fibre Propeller Blades (CCW)",<p>Non-XAG Product</p><p>Propeller <u>BLADES</u> only</p><p>&nbsp;</p>,bb4003_f8e43de70e2c4307b7a9f37a1ff2cf40~mv2.png,Parts - Propeller;Parts - P30 Compatible;Parts - All,14-002-00170C,Non-XAG Brand,349,,TRUE,PERCENT,0,0,,,,,,,,,,,,,,,,,,,,,Safety Instruction,"<p><strong>[IMPORTANT]</strong></p>

<p>For the Operators who are utilizing the customized Carbon Fibre Propeller and Spinner, it is essential for the Operator to inspect the Propeller assembly on a frequent basis (Every 10 Flights). The operator should inspect and ensure&nbsp;<br>
1. There is no spacing between the Propeller and the Propeller Spinner.<br>
2. The Screws are not loose.</p>

<p>&nbsp;</p>

<p><strong><span><span>Spinner</span></span></strong></p>

<p><span><span>Carbon Fibre Propeller Blades MUST use the Aerospace Grade Aluminium Spinner..</span></span></p>

<p>&nbsp;</p>

<p><strong><span><span>Washer</span></span></strong></p>

<p><span><span>Each Propeller (XAG or After-Market Propeller) Blades MUST be correctly placed and covered by <u>2</u> Washers.</span></span></p>

<p>&nbsp;</p>

<p><strong><span><span>Screw Padding</span></span></strong></p>

<p><span><span>There are two types of pads included in the Propeller package and must be all placed on each screw when installing.</span></span></p>

<p>&nbsp;</p>

<p><strong><span><span>Tightness of the Blade</span></span></strong></p>

<p><span><span>During the installation of the Screws on the Spinner, it shouldn’t be loose but it shouldn’t be too tightened as well.</span></span></p>

<p><span><span>The level of tightness should be maintained to the level where you start feeling resistance and require forces to tighten the screws + 1 Turn.</span></span></p>

<p>&nbsp;</p>

<p><strong><span><span>Maintenance</span></span></strong></p>

<p><span><span>The washers need to be checked periodically, replace it when thickness of washers is reduced.</span></span></p>

<p><span><span>Perform Pre-flight checks as always</span></span></p>
",,,,,,,,,,,,,,,,,
product_5d69f6c1-f24c-ceb2-d6d5-063209bd86ae,Product,P30 2019/2020 XP 2020 RTK Module,,bb4003_14ce115d33af42b1a655fda5f951d0a2~mv2.jpg,Parts - P30 Compatible;Parts - All,05-002-00722,,2400,,FALSE,PERCENT,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_885966d0-565b-ba33-80e2-a63512882b62,Product,P30 2019/2020 XP 2020 Battery Socket,,bb4003_9b9cda07f8c14e9cb4c643f5752efff3~mv2.png,Parts - Cable;Parts - P30 Compatible;Parts - All,05-002-00718,,110,,TRUE,PERCENT,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XAG
product_8f4112b1-ca17-5982-1de0-482c008aa2da,Product,P30 2019/2020 XP 2020 Terrain Module,,bb4003_0a4a49c1755b474494315b10d1ce45cf~mv2.jpg,Parts - P30 Compatible;Parts - All,05-002-00711,,1400,,TRUE,PERCENT,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_77abcc37-a9cc-437e-d9d6-d6da93ff6a55,Product,P30 2019/2020 XP 2020  Comm Module,,,Parts - P30 Compatible;Parts - All,05-002-00710,,2200,,TRUE,PERCENT,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b686b87b-9bc0-7455-01e9-cfb678ca99e3,Product,ALR6 Peristaltic Pump Tube,,,Parts - All,14-001-00064,,25,,TRUE,PERCENT,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5e7a8fc9-242e-07d8-1c12-15a003c1c4d3,Product,30 2019/2020 XP 2020 Liquid Tank Sensor Module (UAV End),,bb4003_cd72a349ce6342b49a0a3fe166639a8b~mv2.jpg,Liquid;Parts - All,05-002-00714,,155,,TRUE,PERCENT,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8c1cbcad-af9a-63cf-ef06-b9c9ff23de86,Product,JETSEED-1 Extension Capsule MK2,<p>&nbsp;</p>,bb4003_afa1c381b39d4f05977da751829c8b2b~mv2.png,Parts - P30 Compatible;Parts - All,,,420,,TRUE,PERCENT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f645f988-eaa1-eb80-5023-043853419f44,Product,M3*8*9 Hexagon socket combination screw,<p>The picture is for reference only</p>,bb4003_60eceb5ed47542649a46023693bfc7db~mv2.jpg,Parts - Screws;Parts - All,02-004-00417,,0.5,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_812959b4-d8b3-c728-f571-a5aa30b3dafc,Product,P20/P30 2019 XP 2020 FC,,bb4003_b435673770f648fba1e9bbef50525e6f~mv2.png,Parts - P20 Compatible;Parts - P30 Compatible;Parts - All,05-002-00720,,2399,,TRUE,PERCENT,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4e611860-110a-c39e-a83c-67399f05852b,Product,36 Inch Propeller Spinner,<p>Non-XAG Product</p><p>Propeller&nbsp;<u>SPINNER</u>&nbsp;only</p><p>&nbsp;</p><p>&nbsp;</p>,bb4003_2738eaaaa6ff46a3b82480011c0fee7b~mv2.png,Parts - P30 Compatible;Parts - Propeller;Parts - All,02-002-04828X,Non-XAG Brand,55,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Safety Instruction,"<p><strong><span><span>Spinner</span></span></strong></p>

<p><span><span>Propeller Blades MUST use the same Brand Spinner (XAG Spinner with XAG Propeller Blades, After-Market Spinner with After-Market Propeller).</span></span></p>

<p>&nbsp;</p>

<p><strong><span><span>Washer</span></span></strong></p>

<p><span><span>Each Propeller (XAG or After-Market Propeller) Blades MUST be correctly placed and covered by <u>2</u> Washers.</span></span></p>

<p>&nbsp;</p>

<p><strong><span><span>Screw Padding</span></span></strong></p>

<p><span><span>There are two types of pads included in the Propeller package and must be all placed on each screw when installing.</span></span></p>

<p>&nbsp;</p>

<p><strong><span><span>Tightness of the Blade</span></span></strong></p>

<p><span><span>During the installation of the Screws on the Spinner, it shouldn’t be loose but it shouldn’t be too tightened as well.</span></span></p>

<p><span><span>The level of tightness should be maintained to the level where you start feeling resistance and require forces to tighten the screws + 1 Turn.</span></span></p>

<p>&nbsp;</p>

<p><strong><span><span>Maintenance</span></span></strong></p>

<p><span><span>The washers need to be checked periodically, replace it when thickness of washers is reduced.</span></span></p>

<p><span><span>Perform Pre-flight checks as always</span></span></p>
",,,,,,,,,,,,,,,,,
product_92fee406-5578-9fbc-4dc6-2b07072f2f7f,Product,RC - ACS2 RTK Module,,bb4003_18f726d8bd4643ba8d5f907cf6899c37~mv2.png;bb4003_b920d6c47a6749e3a3c7d5fdef6691f0~mv2.png;bb4003_f2d1ad4562e54bc7891f69db3c8da06f~mv2.png,GNSS RTK;Parts - All,09-016-00012,,1850,,TRUE,PERCENT,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XAG
product_48983b14-db9f-d5a5-4123-25054a771604,Product,36 Inch Propeller Blades x 2 (CCW),<p>Non-XAG Product</p><p>Propeller <u>BLADES</u> only</p><p>&nbsp;</p>,bb4003_5402667ef3d44be7b59f0ac72c30c590~mv2.png,Parts - Propeller;Parts - P30 Compatible;Parts - All,14-002-00170X,Non-XAG Brand,249,,TRUE,PERCENT,0,0,,,,,,,,,,,,,,,,,,,,,Safety Instruction,"<p><strong><span><span>Spinner</span></span></strong></p>

<p><span><span>Propeller Blades MUST use the same Brand Spinner (XAG Spinner with XAG Propeller Blades, After-Market Spinner with After-Market Propeller).</span></span></p>

<p>&nbsp;</p>

<p><strong><span><span>Washer</span></span></strong></p>

<p><span><span>Each Propeller (XAG or After-Market Propeller) Blades MUST be correctly placed and covered by <u>2</u> Washers.</span></span></p>

<p>&nbsp;</p>

<p><strong><span><span>Screw Padding</span></span></strong></p>

<p><span><span>There are two types of pads included in the Propeller package and must be all placed on each screw when installing.</span></span></p>

<p>&nbsp;</p>

<p><strong><span><span>Tightness of the Blade</span></span></strong></p>

<p><span><span>During the installation of the Screws on the Spinner, it shouldn’t be loose but it shouldn’t be too tightened as well.</span></span></p>

<p><span><span>The level of tightness should be maintained to the level where you start feeling resistance and require forces to tighten the screws + 1 Turn.</span></span></p>

<p>&nbsp;</p>

<p><strong><span><span>Maintenance</span></span></strong></p>

<p><span><span>The washers need to be checked periodically, replace it when thickness of washers is reduced.</span></span></p>

<p><span><span>Perform Pre-flight checks as always</span></span></p>
",,,,,,,,,,,,,,,,,
product_b3eba599-0025-e982-0903-31e1e81afa63,Product,36 Inch Propeller Blades x 2 (CW),<p>Non-XAG Product</p><p>Propeller <u>BLADES</u> only</p>,bb4003_b2dd7228692f41d6afc25a7638ab2ea1~mv2.png,Parts - Propeller;Parts - P30 Compatible;Parts - All,14-002-00171X,Non-XAG Brand,249,,TRUE,PERCENT,0,2,,,,,,,,,,,,,,,,,,,,,Safety Instruction,"<p><strong><span><span>Spinner</span></span></strong></p>

<p><span><span>Propeller Blades MUST use the same Brand Spinner (XAG Spinner with XAG Propeller Blades, After-Market Spinner with After-Market Propeller).</span></span></p>

<p>&nbsp;</p>

<p><strong><span><span>Washer</span></span></strong></p>

<p><span><span>Each Propeller (XAG or After-Market Propeller) Blades MUST be correctly placed and covered by <u>2</u> Washers.</span></span></p>

<p>&nbsp;</p>

<p><strong><span><span>Screw Padding</span></span></strong></p>

<p><span><span>There are two types of pads included in the Propeller package and must be all placed on each screw when installing.</span></span></p>

<p>&nbsp;</p>

<p><strong><span><span>Tightness of the Blade</span></span></strong></p>

<p><span><span>During the installation of the Screws on the Spinner, it shouldn’t be loose but it shouldn’t be too tightened as well.</span></span></p>

<p><span><span>The level of tightness should be maintained to the level where you start feeling resistance and require forces to tighten the screws + 1 Turn.</span></span></p>

<p>&nbsp;</p>

<p><strong><span><span>Maintenance</span></span></strong></p>

<p><span><span>The washers need to be checked periodically, replace when the thickness of the washers is reduced.</span></span></p>

<p><span><span>Perform Pre-flight checks as always</span></span></p>
",,,,,,,,,,,,,,,,,
product_2101654f-d1f4-89b0-0bb5-e4a5132bb900,Product,FPV Remote Controller Phone Holder,,,,,,35,,FALSE,PERCENT,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c4f914ac-d57a-1547-994b-573b42283232,Product,USB Hub,,bb4003_c3a4c138122b455c9f6b52635b2a0ea4~mv2.png;bb4003_65c0a3646ec149d5957d2cf87a410657~mv2.png;bb4003_ed44b0631f154e49927c7393847d5269~mv2.png;bb4003_feeb65fbb4184fb29c12437c823559eb~mv2.png,,,,58,,FALSE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a9047d68-90ec-a83a-07f3-51baf8fcb4fe,Product,P30 2018/2019 Propeller Spinner Gasket (4 Pcs),,bb4003_72f7d25957e749c49beca52e4ea1d5a2~mv2.png,Parts - Propeller;Parts - P30 Compatible;Parts - All,02-001-03465,,6,,TRUE,PERCENT,0,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_62b00a1f-4fa0-3103-31bb-d76592999e01,Product,V4 Smart Battery PCBA (For B13860S),,bb4003_1bfa566c8a7c4acf84a0afd9d366bfb2~mv2.png,,05-002-00759,,271,,TRUE,PERCENT,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e6a2d4f5-5a36-0788-c05c-d02e2df6448e,Product,2020 Model Water-Cool Charging Tank,<p>Please Note:</p><p>Water-Cool Charging&nbsp;Tank ONLY</p><p>Charger and Battery NOT INCLUDED</p><p>&nbsp;</p><p>&nbsp;</p>,bb4003_79c63098fffb42d797e054d5d85160af~mv2.png;bb4003_bc08788d984e4ab18d1d6c6032054fc8~mv2.png;bb4003_c764d9e705cc4317b226af2cf68250fd~mv2.png,Battery Charger,05-002-00753,,300,,TRUE,PERCENT,0,0,,,,,,,,,,,,,,,,,,,,,Technical Specifications,"<table>
	<tbody>
		<tr>
			<td>Model</td>
			<td>2020 Water-Cool Charging Tank</td>
		</tr>
		<tr>
			<td>Compatible Battery</td>
			<td>XAG B13860S Battery</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
",,,,,,,,,,,,,,,,,
product_9331552b-297a-e736-9ffd-0cddc0d472e4,Product,Battery Terminal Cover,,bb4003_26bd477f4e7b438699e67aae42e242d8~mv2.png;bb4003_29f61222b91143afbb79eae235eee0c8~mv2.jpg;bb4003_787e43a0a13f43ae85486ce52ad96343~mv2.jpg,Accessories (Agricultural RPA);Parts - All,,,9.95,,TRUE,PERCENT,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c416c667-b507-3e4a-396f-4e37073b9a09,Product,P30 Propeller Spinner (CW) Refurbished,,bb4003_63c61815ec8e463aaf9d2b870d98c44d~mv2.png,Parts - P30 Compatible;Parts - All,02-002-04829R,,35,,TRUE,PERCENT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ac543c76-2907-e799-8e8b-c0ff5f5ca6b1,Product,P30 Propeller Spinner (CCW) Refurbished,,bb4003_747d2cc8f2064e39aa587c267e5924ef~mv2.png,Parts - P30 Compatible;Parts - All,02-002-04828R,,35,,TRUE,PERCENT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8f3160f8-6a7f-3c86-c2d4-7ce640b9930b,Product,Automatic Liquid Refiller - ALR6,<p>&nbsp;</p>,bb4003_289a8cdcf9d34ea3908078762e72683a~mv2.png;bb4003_f328be015e4c4ca1a3b6a522c815c937~mv2.png,Liquid,09-008-00007,,955,,TRUE,PERCENT,0,9,5.5,,,,,,,,,,,,,,,,,,,,Technical Specifications (General),"<table>
	<tbody>
		<tr>
			<td>Model</td>
			<td>ALR6</td>
		</tr>
		<tr>
			<td>Dimension</td>
			<td>417*260*347mm</td>
		</tr>
		<tr>
			<td>Weight</td>
			<td>5.5 KG</td>
		</tr>
		<tr>
			<td>Ingress Rating</td>
			<td>IP54</td>
		</tr>
		<tr>
			<td>Operating Temperature</td>
			<td>0°C to 40°C</td>
		</tr>
		<tr>
			<td>Storage Temperature</td>
			<td>-10°C to 40°C</td>
		</tr>
		<tr>
			<td>Filling Speed</td>
			<td>7L / min</td>
		</tr>
		<tr>
			<td>Rated Power</td>
			<td>50W</td>
		</tr>
		<tr>
			<td>Continuous Operating Hours</td>
			<td>&lt;=2.2h</td>
		</tr>
		<tr>
			<td>Compatibility</td>
			<td>20L (10/16L for 2019 Automatic Liquid Container)</td>
		</tr>
	</tbody>
</table>
",Technical Specifications (Battery),"<table>
	<tbody>
		<tr>
			<td>Type</td>
			<td>18650 Lithium Battery</td>
		</tr>
		<tr>
			<td>Voltage</td>
			<td>24V</td>
		</tr>
		<tr>
			<td>Capacity</td>
			<td>112wh</td>
		</tr>
	</tbody>
</table>
",,,,,,,,,,,,,,,XAG
product_e3d7608c-50c2-4a2a-e637-49227ccf7264,Product,RC - ACS2 (RC ONLY),"<p>Compatible Model:</p><ul>	<li>P30 2019 / 2020</li>	<li>XP 2020</li>	<li>R150 2021</li></ul>",bb4003_da7cac265ecf4b72b26914f3cac7b893~mv2.png;bb4003_194436ae414a435f8ee7753a116d862a~mv2.png,Remote Controller,13-001-00013,,865,,TRUE,PERCENT,0,0,,415,,,,,,,,,,,,,,,,,,,Technical Specifications,"<table>
	<tbody>
		<tr>
			<td>Model</td>
			<td>ACS2</td>
		</tr>
		<tr>
			<td>Dimension</td>
			<td>76mm×60mm×177mm</td>
		</tr>
		<tr>
			<td>Operating Frequency</td>
			<td>2.4Ghz / 5.8GHz</td>
		</tr>
		<tr>
			<td>Transmitting power</td>
			<td>
			<p>23dbm</p>
			</td>
		</tr>
		<tr>
			<td>Supported OS</td>
			<td>
			<p>Android</p>
			</td>
		</tr>
		<tr>
			<td>Build-in Battery capacity</td>
			<td>5000mAh / 37Wh</td>
		</tr>
		<tr>
			<td>Charging Temperature</td>
			<td>5°C to 45°C</td>
		</tr>
		<tr>
			<td>Charging Voltage / Current</td>
			<td>
			<p>5V / 2A</p>

			<p>9V / 1.5A</p>

			<p>12V / 1.5A</p>
			</td>
		</tr>
		<tr>
			<td>
			<p>Max Transmission Distance</p>
			</td>
			<td>
			<p>800m</p>
			</td>
		</tr>
	</tbody>
</table>

<table>
	<tbody>
		<tr>
			<td>Mesh network&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;</td>
			<td>Supported&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;</td>
		</tr>
		<tr>
			<td>Voice broadcast</td>
			<td>Supported</td>
		</tr>
		<tr>
			<td>Operating temperature</td>
			<td>-20℃ to 60℃</td>
		</tr>
		<tr>
			<td>Protection grade</td>
			<td>IP54</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>

<p>&nbsp;</p>
",,,,,,,,,,,,,,,,,XAG
product_99cbba5c-89f8-d270-f36b-68e2c2a58c61,Product,JETSEED 11L Seed Tank,,bb4003_26d0ae45f3294959a0063b97f9a06013~mv2.jpg,Parts - P30 Compatible,05-002-00676,,87,,TRUE,PERCENT,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ebeb7d40-d799-6951-416c-540ac3be9a01,Product,ALR5  Peristaltic Pump Cover Screw,,bb4003_fc8c8f650c8741189669ae6cfd82786c~mv2.png,Parts - Screws;Parts - All,02-004-00427,,2,,TRUE,PERCENT,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_645870f5-f54d-e7be-2846-7276b01ef454,Product,JETSEED Hood Anchor Clip (Short) - Compatible with JETSEED,,bb4003_fe4643dbb725418f93ee0a4b1cb5773c~mv2.png;bb4003_9831c1dcc54541d1b48d1b651f605069~mv2.png,Parts - P30 Compatible;Parts - All,02-002-04978,,13,,TRUE,PERCENT,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d129b675-2098-470e-f39e-10b5402d88df,Product,16L Liquid Tank PVC Tube,,bb4003_54a60bc7c7b84572827f4f81f53d0ac6~mv2.png,Liquid;Parts - All,02-023-00031,,9,,TRUE,PERCENT,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_260c9aed-a4bc-d390-cb87-0105c847775f,Product,P30 2019 16L Liquid Tank Nozzle Cap Sealing Ring,,bb4003_61db36a161004a01bc3fe2d86baf1456~mv2.png,Liquid;Parts - P30 Compatible;Parts - All,02-001-00447,,5,,TRUE,PERCENT,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_76be891d-fe70-6813-a672-ab9644d342f7,Product,P30 2019 16L Liquid Tank Filter Sealing Ring (O Ring Ø18*1.5),,bb4003_ade5ee498b4146efb8a0bb48acb130fc~mv2.png;bb4003_abf204c39e734af29ab68993c2af14fd~mv2.png,Liquid;Parts - P30 Compatible;Parts - All,02-001-00853,,3.5,,TRUE,PERCENT,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_80fbc47f-cd65-a66f-158d-f5ce888e1b4e,Product,P30 2019 16L Liquid Tank Nozzle Cap,,bb4003_354b1ea51c99471e8e4b4e6fa51eda9d~mv2.png;bb4003_4ff8c5843b84447f8a68b8653360461a~mv2.png,Liquid;Parts - P30 Compatible;Parts - All,02-001-03224,,2,,TRUE,PERCENT,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_28de30be-4fcf-4123-9d41-7b15bad1a904,Product,P30 2019 16L Liquid Tank Filter Cap,,bb4003_881f849c5dac4023a75d5ffb3019e990~mv2.jpg;bb4003_6358ebba53d14db0bb79b61644c7c777~mv2.jpg,Liquid;Parts - P30 Compatible;Parts - All,02-001-00862,,2,,TRUE,PERCENT,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b2e68b62-07da-6426-289e-0fcc45937872,Product,P30 2019 16L Liquid Tank Top Cap,,bb4003_d8c6e6554a624100b7a5929b7d09dee6~mv2.png;bb4003_277b1163dd2e42b3a9c85cd385d0426e~mv2.png;bb4003_098e2e359c254f0da35845f47d67ca55~mv2.png;bb4003_bc5d3c8ff05448e8a043b27e7cdc2026~mv2.png,Liquid;Parts - P30 Compatible;Parts - All,02-001-02285,,3,,TRUE,PERCENT,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0b0cccb4-6a17-2561-d7ff-80b3a03934f9,Product,P30 2019 16L Liquid Tank Sensor Module,,bb4003_88d4bd3ee0ea471b8005b33af081ad83~mv2.png,Liquid;Parts - P30 Compatible;Parts - All,05-002-00665,,140,,FALSE,PERCENT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8bf1a1d1-d944-c4d9-0e0f-51936c0bd394,Product,RTK Ground Module 2.4GHz Antenna,,bb4003_f1e04dc9e9824a2e9b67889ddb64a4a1~mv2.png;bb4003_5326df65757b4103aea5ab861f7e4f46~mv2.png,GNSS RTK;Parts - All,01-003-00183,,16,,TRUE,PERCENT,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7bf839da-ea63-8352-f9ca-44077586a716,Product,M500 2020 Top Extension Cover,,bb4003_2ee0d933665342f8bdc3333b2ace8617~mv2.png;bb4003_666c126c907d4aefaa44c0c424e0a702~mv2.png,Accessories (Survey RPA);Parts - All,02-001-03942,,3,,TRUE,PERCENT,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e00c63de-adf4-f64e-f70e-95a2a874f276,Product,M500 2020 Front Cover,,bb4003_f4e4a2a9c6f149cb8165134e7bc244ce~mv2.png;bb4003_281c0c5f9b7c49478611f2dbe691aa36~mv2.png,Accessories (Survey RPA);Parts - All,02-001-03932,,3,,TRUE,PERCENT,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9452650e-de9e-4814-ea3c-33ddad31f0ea,Product,V3 Smart Battery PCBA (For B12800Q),,bb4003_c8475944e336492e9c81d994711e09a3~mv2.png,Parts - All,05-002-00468,,175,,TRUE,PERCENT,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a57f9721-5202-5816-a1a3-4357f68e7a95,Product,Quick Charger Plug (CM21500),,bb4003_e6a20d91a8fd4cf19b37e9b621894101~mv2.png;bb4003_e8f0904789d5421780592ee26db668d2~mv2.png,Battery Charger;Parts - All,05-002-00600,,208,,TRUE,PERCENT,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_06141250-bb54-9283-0fbc-4f88d118b5ea,Product,JETSEED Fixing Mount (R),,bb4003_7c6fd80d4e0c4af9a8bbe9b6675fb61f~mv2.jpg,Parts - P30 Compatible;Parts - All,02-002-04497,,35,,TRUE,PERCENT,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b21bf145-7d95-97f8-c987-018467f4b607,Product,JETSEED Fixing Mount (L),,bb4003_5504ce0bbaa74fb7998a2cc00634d35b~mv2.jpg,Parts - P30 Compatible;Parts - All,02-002-04496,,35,,TRUE,PERCENT,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4bc8c19f-797d-42e6-e6e3-1b6167a12320,Product,JETSEED Tank Fixture,,bb4003_f5217d8309854dbfa9db9ae1918f693b~mv2.png;bb4003_2506768f9b784d1d9eda09998c661752~mv2.png,Parts - P30 Compatible;Parts - All,02-001-03537,,4,,TRUE,PERCENT,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
